episode,sensing
1,42.12420842973665
2,42.46823440262726
3,42.34751172851787
4,42.571355750746726
5,42.79158440130225
6,42.4853517695174
7,42.617553182886816
8,42.51421256279052
9,42.304513522503065
10,42.157981932351404
11,37.748829902966015
12,41.4863747626324
13,40.28732503823854
14,41.50724298788468
15,42.90011963888665
16,40.31386823616724
17,40.02768148513174
18,41.66507799724101
19,40.30803423482525
20,41.499120771084726
21,42.09258413086758
22,40.770176682570224
23,38.656617490435416
24,39.991693963894065
25,39.98186907549733
26,41.584175236389704
27,40.63789221066616
28,41.96257917885083
29,40.95956477926781
30,39.96603993562653
31,40.533690655405046
32,41.13027842832656
33,40.928497101601245
34,39.597151805868464
35,39.12635126305402
36,41.663508443773146
37,42.316876502970096
38,40.89132095324921
39,42.830618462753506
40,41.3276310523148
41,41.35986336884587
42,41.310796672191884
43,41.79875883333098
44,41.25313313999689
45,42.09805825246904
46,41.70099940564812
47,40.878029464340855
48,41.77234768073654
49,41.3219696174052
50,41.81354796059357
51,41.69858464029532
52,41.04816436647475
53,41.76870355950589
54,41.12007316807343
55,40.65257409647335
56,41.80669476059543
57,42.14701020327429
58,41.39880127241904
59,40.95430184108359
60,41.93065779787489
61,41.577475856518305
62,41.49109339913916
63,42.130236155780146
64,41.486804435154056
65,40.877193648808
66,41.56557046103942
67,41.190445641146226
68,41.535465384434126
69,40.93409028288923
70,41.094979139728004
71,41.05164583110747
72,41.38728409345033
73,41.357995828637385
74,41.3062449280042
75,41.567845688685004
76,41.2828853635484
77,41.312826203520956
78,40.687767771322285
79,41.22599688769242
80,41.296034329625456
81,41.20582527344202
82,41.38477345821219
83,41.0648844264092
84,41.15764300496764
85,41.314635184693216
86,41.20407900516429
87,41.097755573169536
88,41.25047126992387
89,41.20920207760309
90,41.176016865361255
91,41.29675744135297
92,41.219231358889665
93,41.036893883493086
94,40.921408405258546
95,41.1223557984314
96,41.236742265423025
97,41.215872180280236
98,41.16079733531393
99,41.077254671886834
100,41.05763520769204
101,41.176233540378306
102,41.05661545878058
103,41.18129857468449
104,41.19782422472031
105,41.09834852987777
106,41.417550239780105
107,41.28320928606021
108,41.08898572449
109,41.24270658922244
110,41.18558290358977
111,41.20250114189181
112,41.259899414960415
113,41.11737671368795
114,41.110379533570985
115,41.11336559149765
116,41.201628521723286
117,41.120074305740815
118,41.16159265737143
119,41.155548601025075
120,41.047254208163196
121,41.38334093259131
122,41.48778234152517
123,41.06385946475126
124,41.231852663019815
125,41.16515521967244
126,41.03918737514752
127,41.03098556194436
128,41.26612055913992
129,41.283076792188076
130,41.25855763122364
131,41.103012464412366
132,41.34099620067662
133,41.38243764926723
134,41.35021794843862
135,41.29586968954557
136,41.34499385150263
137,41.33139760225056
138,41.93232477920802
139,42.001040514399435
140,41.33527888989179
141,41.205139819276646
142,41.235279468505944
143,41.13190137368284
144,41.35064830869389
145,41.33906102172292
146,41.49765074823768
147,41.24433838924365
148,41.360130787592745
149,41.191040696942224
150,41.247090345097206
151,41.247410925136045
152,41.28539560373621
153,41.221197863174005
154,41.35775516303666
155,41.36739579467748
156,41.24626163222153
157,41.35041032340864
158,41.37341318119275
159,41.26789378718678
160,41.28224050162191
161,41.241825855307425
162,41.22954007537549
163,41.29630748906817
164,41.29708320241716
165,41.38314994917258
166,41.31135113344314
167,41.30620368088464
168,41.78795249691828
169,41.358727272482
170,41.42982413453669
171,41.25821988077984
172,41.24751497951318
173,41.34023277809093
174,41.21479741034868
175,41.19376097169466
176,41.33339040812475
177,41.15048229650432
178,41.30647594418684
179,41.150549619881566
180,41.305288936364235
181,41.32368666100514
182,41.24377049543653
183,41.329885018856594
184,41.24885417727216
185,41.38089836899886
186,41.26405404055969
187,41.29773062256251
188,41.35011861935505
189,41.3134952634838
190,41.303699785827085
191,41.31287100450314
192,41.274965256505766
193,41.156869714384
194,41.293196828348194
195,41.1839955264332
196,41.39546393864268
197,41.28495011425476
198,41.29577715138922
199,41.214657165461574
200,41.19773485870992
201,41.31236128526763
202,41.308580029027254
203,41.206818935300255
204,41.248329644117305
205,41.841568326384184
206,41.35447196916207
207,41.287742311080095
208,42.01625991334049
209,41.75961833629116
210,41.51138153421317
211,41.759618858628464
212,41.27138524163884
213,41.42796756425586
214,41.34377132239757
215,41.37497478389942
216,41.23844405425964
217,41.15021217471232
218,41.236585770013406
219,41.30686729572049
220,41.250868648625655
221,41.28869722690586
222,41.32185537075689
223,41.258741620419705
224,41.31285766611434
225,41.28670381231328
226,41.30864492371291
227,41.31452186306492
228,41.19782563033211
229,41.1728935619648
230,41.295763922640774
231,41.369415149504505
232,41.28879211248431
233,41.35303821951755
234,41.8179827202893
235,41.40323506390778
236,41.263532082691746
237,41.25167036456625
238,41.30947473519357
239,41.26343169088254
240,41.4450447831342
241,41.3473423310816
242,41.224619997516044
243,41.31435312730915
244,41.54868839161352
245,41.36778615964256
246,41.22148610075146
247,41.423998910984345
248,41.28034053679412
249,41.31760757375344
250,41.3167275700982
251,41.32616866141405
252,41.31937963320611
253,41.32059094429555
254,41.30383452900213
255,41.36016490322473
256,41.31072090711359
257,41.620032383896
258,41.35929628303405
259,41.55088476134322
260,41.535906096391734
261,41.333462039471854
262,41.07131370207857
263,41.29521922006681
264,41.36851519064382
265,41.21819010743732
266,41.58512518621102
267,41.189680373190285
268,41.33031221939437
269,41.51546813747741
270,41.27557693540504
271,41.29756608217062
272,41.286162340382724
273,41.29820219717022
274,41.34359510640311
275,41.18388448315282
276,41.21609064713496
277,41.34006226489427
278,41.22738804144625
279,41.35176251614118
280,41.17523307977155
281,41.367923918597064
282,41.151769290600996
283,41.36274492940778
284,41.26708103017908
285,41.53287649307964
286,41.27166273835397
287,41.5603250777831
288,41.21834157154781
289,41.183072819055226
290,41.2985974457631
291,41.28073193004505
292,41.22896398964663
293,41.33066059536154
294,41.33135726375446
295,41.27415004436319
296,41.514648146029515
297,41.424576156747335
298,41.22913151823399
299,41.29323570850585
300,41.2763264135597
301,41.2696467406729
302,41.2357725539308
303,41.317801716635444
304,41.25886130472892
305,41.36067152805511
306,41.29268750108982
307,41.30483359239705
308,41.249719023207156
309,41.25679819109096
310,41.352433849417785
311,41.37076601998281
312,41.35072240414459
313,41.28643348344858
314,41.29806817275309
315,41.48985781035178
316,41.39684113109817
317,41.17462156821018
318,41.25163728699695
319,41.201077889265235
320,41.37279226481954
321,41.279967090899
322,41.27215543834832
323,41.19867576408351
324,41.305752428295385
325,41.283569129794415
326,41.294330883779494
327,41.22601386409644
328,41.30114281982892
329,41.32171791162655
330,41.31350213347113
331,41.33284216949925
332,41.27258414127763
333,41.29793583221811
334,41.25189022497879
335,41.19491651321293
336,41.31860519825182
337,41.359115119504644
338,41.28565663106983
339,41.19838356678079
340,41.44810798024092
341,41.450367807092206
342,41.4131967870567
343,41.431296263354
344,41.31755995303092
345,41.272665903180396
346,41.24294976584432
347,41.28048981871784
348,41.426592437705004
349,41.66539829885012
350,41.38275850123854
351,41.34120916444213
352,41.478649736798246
353,41.31385744628755
354,41.33420096785101
355,41.308072266668916
356,41.36403263734378
357,41.13570652976865
358,41.33800811636314
359,41.310467367966346
360,41.36794775767209
361,41.30630829279929
362,41.30355452030087
363,41.23405538739234
364,41.29580474281673
365,41.291406265188364
366,41.25207639360161
367,41.28733750197868
368,41.27961829742896
369,41.101121492039056
370,41.26515450220319
371,41.227218111075835
372,41.2603962335464
373,41.319269924919055
374,41.27079145482383
375,41.30753909397794
376,41.263410818503964
377,41.16116109580152
378,41.21292132717863
379,41.33534260714705
380,41.29079107734333
381,41.32556940864711
382,41.13014741179455
383,41.270773618307786
384,41.32645649769467
385,41.35084911536385
386,41.08634418230687
387,41.24840104789004
388,41.43573199409274
389,41.34402241887251
390,41.29470580611141
391,41.34334556830696
392,41.36934375973737
393,41.47244216830746
394,41.21280198119085
395,41.31515782241178
396,41.229642935691885
397,41.288799496556564
398,41.41714480944333
399,41.240220875496945
400,41.29890279455722
401,41.10282468205319
402,41.243001710364005
403,41.43617202935041
404,41.42743738135939
405,41.30877834577115
406,41.313717908125454
407,41.30275824409819
408,41.414045627752515
409,41.29561333437127
410,41.4201482077538
411,41.30586226924583
412,41.34944597145062
413,41.24715847521539
414,41.15849354844062
415,41.28991962623235
416,41.289876859450224
417,41.36623848535503
418,41.38533878458094
419,41.28312401670757
420,41.207375297476595
421,41.32438037768367
422,41.431079627652565
423,41.20266543919644
424,41.153374814264765
425,41.37747005158468
426,41.27442313649503
427,41.32778863393105
428,41.31577198974161
429,41.43096758092022
430,41.365181013507325
431,41.50535812183867
432,41.29276724605987
433,41.329580640520454
434,41.48731115938145
435,41.48389524930884
436,41.280554524378275
437,41.20406948174292
438,41.214072469093
439,41.31173284977228
440,41.35168355554515
441,41.157525890349724
442,41.24045951799055
443,41.287551077795044
444,41.271156615513235
445,41.27702957109509
446,41.35017283033786
447,41.1798604569749
448,41.263915209475925
449,41.24647666362359
450,41.33196904988975
451,41.325669457352404
452,41.289694796526256
453,41.28045581142024
454,41.60601133020452
455,41.39527172259881
456,41.256795574059815
457,41.14734051138421
458,41.29839798792108
459,41.29973098119233
460,41.31864413522441
461,41.096244321456126
462,41.3509801700969
463,41.268766270926356
464,41.079686898965946
465,41.271684832647445
466,41.31847185031236
467,41.35564872503567
468,41.372348190284704
469,41.32752442144305
470,41.2911028512432
471,41.59532057938291
472,41.27246947860687
473,41.33363149105471
474,41.226001653192306
475,41.32030659500966
476,41.35705524149418
477,41.30526851117557
478,41.255948784156026
479,41.25273895932233
480,41.281004721453385
481,41.36153802422227
482,41.34896947778159
483,41.2925540219916
484,41.27327872388316
485,41.187569739545985
486,41.1918597893058
487,41.781079580260396
488,41.38040667105348
489,41.39057541874415
490,41.325059599599506
491,41.28432691850353
492,41.552759336336095
493,41.331894301477625
494,41.40760744180221
495,41.13766697900229
496,41.47954299643547
497,41.23582653493091
498,41.40485527318066
499,41.5002774029366
500,41.25945449312302
