episode,sensing
1,42.1651375179671
2,42.13653203107959
3,42.211272557465115
4,42.24180521222869
5,42.05142394043586
6,42.19291481563204
7,40.29063213724689
8,42.60310851089867
9,42.83936407417685
10,43.061355296399896
11,42.91630286529448
12,42.90322105910984
13,42.91410496504597
14,42.91649679277148
15,42.922621282141236
16,42.93470055641683
17,42.95509211013241
18,42.95926657462549
19,42.9543764250121
20,42.950633952549445
21,42.948420131093705
22,42.95624764151291
23,42.952152387236026
24,42.951846473066325
25,42.956466679864064
26,42.94727539470341
27,42.929258446666
28,42.88349199928763
29,42.89756615585143
30,42.95769371152375
31,42.95713380907701
32,42.95724042992518
33,42.95289217500045
34,42.946988794129396
35,42.949061087494584
36,42.93618259562232
37,42.939974628712854
38,42.9409787420354
39,42.952347976309504
40,42.956106076870086
41,42.943730631019626
42,42.94180562159369
43,42.95727771853804
44,42.95820237218661
45,42.958551022528155
46,42.952242411690385
47,42.9499432457574
48,42.95720250273427
49,42.95847806564001
50,42.952130304672956
51,42.9263315832062
52,42.89744995280336
53,42.93998597208935
54,42.95296441912738
55,42.9556605388444
56,42.94119388358473
57,42.944796833438915
58,42.93681446927835
59,42.92724431881377
60,42.95581625638209
61,42.928943731925536
62,42.94177027733544
63,42.95890608300343
64,42.95934116950876
65,42.95852832308395
66,42.947324330123735
67,42.920315485834124
68,42.8567403526902
69,42.90299637021096
70,42.95704750732213
71,42.95506311572839
72,42.93778844082473
73,42.90197240124953
74,42.9035645126981
75,42.87209464223374
76,42.850608737172315
77,42.853994329005126
78,42.8744770529056
79,42.958676599807426
80,42.95685273292518
81,42.954161215059585
82,42.957781058060185
83,42.959242288919675
84,42.94999765084355
85,42.88485697136158
86,42.831733324860124
87,42.82019003306954
88,42.80883922345015
89,42.95876279910781
90,42.95946627774132
91,42.959467338527794
92,42.95946913954768
93,42.95946966882551
94,42.95947012411099
95,42.959462956801914
96,42.959465944414895
97,42.9594696293399
98,42.959467017611274
99,42.95947014018692
100,42.95947012104823
