episode,sensing
1,41.486065807606856
2,42.76179343598853
3,41.86627952437843
4,39.37511892981074
5,40.91060489757358
6,42.726397714098226
7,42.73096563705635
8,42.90297126820238
9,42.64474393798185
10,42.3608404116938
11,42.66941681317024
12,39.7292549429591
13,42.806487628839726
14,41.69928405165411
15,42.87846580848788
16,42.47887064970443
17,42.331444381908156
18,42.548202803664566
19,42.7075518323769
20,42.615749919284944
21,41.33741829418864
22,42.168819940121665
23,42.39319593923537
24,42.47679514251919
25,42.05698048694609
26,42.12798274455125
27,42.6776578948913
28,42.88425892482307
29,42.68022665621886
30,41.949654586029865
31,42.29514580841987
32,42.31092275164147
33,42.245123700005664
34,42.6966812248725
35,42.70206392774348
36,42.76299042086783
37,42.765072263071644
38,42.62585623523702
39,42.211003870973045
40,42.92431724050113
41,42.390443998979364
42,42.18431122277843
43,41.46603064605004
44,42.948283101803305
45,42.831289746622076
46,42.711769259725486
47,42.900584604191536
48,42.46400888861741
49,42.59940335220892
50,42.88958532180138
51,42.540491349227295
52,42.362294538665395
53,42.63772394068848
54,42.49854151189314
55,42.17589215815007
56,42.16678570897638
57,41.551711289231434
58,42.05108099729736
59,42.778278007560296
60,42.79013522701644
61,42.88281184343673
62,38.15483670477015
63,42.908780060634136
64,42.33085300924887
65,43.04309972124079
66,43.0303164877621
67,42.61621044877527
68,42.72011155435709
69,43.04413018647032
70,42.80268059888126
71,43.014328337105866
72,43.00119525443115
73,42.44689359776466
74,42.81587369245885
75,42.78843005837891
76,42.290041043866125
77,43.01259961310088
78,42.56728238092264
79,42.74825163166063
80,43.08262794879047
81,42.70040829861033
82,43.21775988519761
83,42.867700214066815
84,42.29623329026786
85,43.00520084928305
86,43.17112593501236
87,42.74644419847331
88,41.19737338369571
89,42.24107278472213
90,42.8314556979793
91,43.08650931317529
92,42.75954004986114
93,43.252427879609314
94,41.9828558778198
95,40.27455589743901
96,41.65022784135931
97,42.296487639760656
98,42.92437228851265
99,42.193035777921004
100,43.2104504334492
