episode,agent,policy_loss,value_loss,entropy,approx_kl,grad_norm,reward_mean,reward_std,pre_tanh_mean,pre_tanh_std,pre_tanh_max,adv_mean,adv_std,adv_max,output_weight_norm,output_bias_norm
9,uav_trajectory,-1.0058283805847169e-08,4.235072755813599,21.28533515930176,0.0,8.587066698074342,-0.004795713350176811,0.7325432896614075,0.8237299644996723,1.0081737279185787,3.2501723766326904,1.0244548320770264e-08,2.1320462226867676,2.5565967559814453,0.12532950937747955,0.0073606101796031
9,jammer_beamformer,7.264316082000732e-08,4.493423938751221,56.76981735229492,0.0,10.33961591720581,-0.0986977219581604,0.7767753601074219,0.8231745407115668,1.0323540338929524,3.6134438514709473,-7.636845111846924e-08,2.0418875217437744,2.369760036468506,0.18029476702213287,0.00983184203505516
10,bs_beamformer,-2.6170164346694948e-08,5.200308418273925,56.7459831237793,0.0,22.244207286834715,0.08429088443517685,0.7226946353912354,0.8339909312883392,1.0372372292080219,3.798029899597168,2.468004822731018e-08,2.017482280731201,2.4583516120910645,0.2315102368593216,0.0136717539280653
10,uav_trajectory,3.6088749766349792e-09,3.0890411376953124,21.287716674804688,0.0,8.108484077453614,0.007892288267612457,0.7712479829788208,0.8536293569654226,1.0698982742815666,4.184689521789551,3.725290298461914e-09,1.766051173210144,2.6523048877716064,0.14087890088558197,0.008024587295949459
10,jammer_beamformer,9.313225746154785e-10,9.840375614166259,56.763421630859376,0.0,40.54355583190918,0.006583127658814192,0.761087954044342,0.8121325416953769,1.0245411517114178,3.3514716625213623,-3.4924596548080444e-10,2.3153293132781982,2.1486806869506836,0.2010408341884613,0.010839846916496754
11,bs_beamformer,-1.4249235391616822e-08,4.136944103240967,56.74763870239258,0.0,11.655808067321777,0.06460969895124435,0.718852698802948,0.806909317471087,1.017817832139941,3.2713372707366943,1.4435499906539917e-08,1.9742320775985718,2.1785244941711426,0.24559800326824188,0.014203588478267193
11,uav_trajectory,1.869630068540573e-08,3.7066134452819823,21.289974403381347,0.0,6.521650934219361,0.02791396901011467,0.761539101600647,0.8221623817260066,1.0366623720740256,3.242354154586792,-1.7695128917694092e-08,1.9862675666809082,2.6934139728546143,0.15587428212165833,0.008905940689146519
11,jammer_beamformer,1.8812716007232665e-08,4.633269143104553,56.760092163085936,0.0,25.414765453338624,0.02919664792716503,0.7389435172080994,0.8283691839836538,1.0427334990387822,3.9697723388671875,-1.862645149230957e-08,1.6502820253372192,2.333005666732788,0.23194445669651031,0.012910478748381138
12,bs_beamformer,-1.993030309677124e-08,4.490623569488525,56.74789314270019,0.0,6.908261680603028,0.04227833449840546,0.7134233713150024,0.8407283826777712,1.0410072455825548,3.417536735534668,2.2351741790771484e-08,2.0914852619171143,2.1256680488586426,0.25980985164642334,0.014853209257125854
12,uav_trajectory,1.4621764421463012e-08,2.264166021347046,21.29192008972168,0.0,5.861853551864624,0.01567303016781807,0.7566813230514526,0.8375784178723892,1.0612913522858765,3.435326337814331,-1.3504177331924438e-08,1.549625277519226,2.4051895141601562,0.17763157188892365,0.010738199576735497
12,jammer_beamformer,5.4948031902313236e-09,5.907233810424804,56.75522880554199,0.0,6.704567575454712,-0.02535070851445198,0.714688241481781,0.8321788254268467,1.0446655138420102,4.368098735809326,-9.89530235528946e-10,2.4205543994903564,2.346116781234741,0.25126349925994873,0.014185450039803982
13,bs_beamformer,2.328888513147831e-08,6.082233238220215,56.748918533325195,0.0,9.034056377410888,0.05505265295505524,0.7648017406463623,0.8436659337342717,1.0416618638751993,3.578558921813965,-2.1187588572502136e-08,2.453366279602051,2.4924519062042236,0.2908797562122345,0.01699681580066681
13,uav_trajectory,3.4412369132041934e-08,7.671125316619873,21.295712280273438,0.0,10.741289806365966,0.06337738037109375,0.7863473296165466,0.8558434754808744,1.0788121930371228,3.6293563842773438,-3.3527612686157227e-08,2.815657377243042,2.1375892162323,0.2060171216726303,0.013035940937697887
13,jammer_beamformer,5.131587386131287e-08,4.3830411195755,56.74801940917969,0.0,23.358174133300782,0.08037416636943817,0.739608883857727,0.8751390848271549,1.0901066588445967,3.474198579788208,-5.029141902923584e-08,1.6729730367660522,2.0458285808563232,0.2788124680519104,0.01593097671866417
14,bs_beamformer,2.8312206268310546e-08,3.436870646476746,56.74784355163574,0.0,7.487884092330932,0.09276635944843292,0.7558414936065674,0.9199745655292645,1.1434136693217443,3.8809032440185547,-3.3527612686157227e-08,1.8523682355880737,2.877575635910034,0.32972511649131775,0.0196018535643816
14,uav_trajectory,3.69735062122345e-08,4.90904598236084,21.294572257995604,0.0,15.09865951538086,0.1431380808353424,0.7946553826332092,0.9218114246775707,1.1366747765011158,3.2252488136291504,-2.60770320892334e-08,2.1339080333709717,2.1407899856567383,0.2350555658340454,0.01516097690910101
14,jammer_beamformer,2.3632310330867767e-08,5.290116548538208,56.741831588745114,0.0,14.525092697143554,0.11015297472476959,0.7722427248954773,0.9031519595892169,1.1339399456608281,3.8634746074676514,-2.153683453798294e-08,2.173095703125,2.4529223442077637,0.3135874569416046,0.018063146620988846
15,bs_beamformer,3.883615136146546e-08,5.460099363327027,56.745977783203124,0.0,6.058156681060791,0.13952267169952393,0.7475869655609131,0.9317268851492554,1.1408103231125182,4.1761322021484375,-4.190951585769653e-08,2.349736452102661,2.37935209274292,0.37971407175064087,0.02296365052461624
15,uav_trajectory,-1.51805579662323e-08,3.920793390274048,21.2920503616333,0.0,16.574485778808594,0.08464609086513519,0.751283586025238,0.9021254662473996,1.1390718552296193,3.742220401763916,2.0023435354232788e-08,1.7698326110839844,2.209616184234619,0.26030147075653076,0.016950221732258797
15,jammer_beamformer,-4.512257874011994e-08,4.188363695144654,56.7298583984375,0.0,7.103042268753052,0.10306873917579651,0.7829649448394775,0.92392317557754,1.1528378492744762,3.983461856842041,4.7963112592697144e-08,2.0511269569396973,2.5289089679718018,0.3604034185409546,0.021012254059314728
16,bs_beamformer,1.3690441846847534e-08,4.632637023925781,56.750945281982425,0.0,13.633445739746094,0.21089120209217072,0.7806450724601746,0.9595014098556712,1.1802891760222438,4.179086685180664,-1.5832483768463135e-08,2.0716745853424072,2.361523151397705,0.4223853051662445,0.025716077536344528
16,uav_trajectory,-5.490146577358246e-08,2.265876317024231,21.290638732910157,0.0,7.493167161941528,0.13527348637580872,0.7594069838523865,0.9250727251271407,1.1559275152004642,3.9046969413757324,5.8673322200775146e-08,1.4908705949783325,2.770268440246582,0.27797988057136536,0.01810319721698761
16,jammer_beamformer,-2.4028122425079346e-08,7.076678657531739,56.71734046936035,0.0,6.780595779418945,0.13896161317825317,0.7845204472541809,0.9741688987091184,1.2104637388825066,3.861931562423706,2.0489096641540527e-08,2.6832122802734375,2.047700881958008,0.43480849266052246,0.025760596618056297
17,bs_beamformer,8.288770914077759e-09,2.72711718082428,56.75014877319336,0.0,10.280523490905761,0.22661110758781433,0.7550193667411804,1.017482408238342,1.2404446795895385,4.521612167358398,-9.313225746154785e-09,1.671913981437683,2.3256709575653076,0.45798176527023315,0.02795175276696682
17,uav_trajectory,-8.936040103435517e-08,2.0442692160606386,21.291946792602538,0.0,6.779021787643432,0.15098190307617188,0.7766082286834717,0.9530608011235794,1.1864343837274125,4.414272308349609,9.12696123123169e-08,1.4631561040878296,2.375469446182251,0.2925054728984833,0.018903696909546852
17,jammer_beamformer,-2.5657936930656434e-08,10.093586826324463,56.71316375732422,0.0,29.486334609985352,0.23888328671455383,0.7925966382026672,1.1093224366540089,1.3732917171519068,4.458703994750977,2.1420419216156006e-08,2.7414135932922363,2.529317617416382,0.5170106291770935,0.030944060534238815
18,bs_beamformer,-1.0249204933643341e-07,4.929445886611939,56.739053344726564,0.0,6.205118417739868,0.25536060333251953,0.749090313911438,1.075534777310677,1.3057577882564926,4.3573784828186035,1.0244548320770264e-07,2.240285873413086,1.9947733879089355,0.5177616477012634,0.031858593225479126
18,uav_trajectory,3.152526915073395e-08,4.463176107406616,21.29316062927246,0.0,7.740916967391968,0.1429302841424942,0.7234761118888855,0.8988593833955626,1.1141291573401098,3.8407790660858154,-3.4458935260772705e-08,2.1491265296936035,2.091646909713745,0.31611084938049316,0.020470991730690002
18,jammer_beamformer,-2.7474015951156616e-08,4.783130931854248,56.7068675994873,0.0,9.021147155761719,0.20567691326141357,0.7502481937408447,1.1633154963282868,1.4259539820584255,4.688427925109863,2.561137080192566e-08,2.21455979347229,2.857422113418579,0.5762989521026611,0.034561801701784134
19,bs_beamformer,-1.0933727025985718e-07,5.626080322265625,56.72463531494141,0.0,7.180209064483643,0.2692391872406006,0.7443375587463379,1.206511501720175,1.4569406086513814,4.529904365539551,1.0989606380462646e-07,2.380121946334839,2.0114476680755615,0.5914709568023682,0.03641998767852783
19,uav_trajectory,1.0812655091285705e-07,5.374419164657593,21.29374122619629,0.0,21.935103988647462,0.22239693999290466,0.7476136684417725,0.9226046736141046,1.1578321809385872,4.120942115783691,-1.0384246706962585e-07,1.9025459289550781,2.1820507049560547,0.34123116731643677,0.022180108353495598
19,jammer_beamformer,-7.315538823604583e-08,7.78557071685791,56.68827018737793,0.0,15.93803243637085,0.14296793937683105,0.7575019598007202,1.309032196466811,1.593246729376433,5.116846084594727,6.612390279769897e-08,2.7107181549072266,2.1107900142669678,0.6530945301055908,0.03923053294420242
20,bs_beamformer,3.101304173469543e-08,3.95472092628479,56.717050552368164,0.0,23.04297981262207,0.21315240859985352,0.7805930376052856,1.3066215608157217,1.5879628901448364,5.091804504394531,-3.3527612686157227e-08,1.6593364477157593,3.4165353775024414,0.6516276597976685,0.03989240154623985
20,uav_trajectory,-6.242189556360245e-08,3.694451856613159,21.29368305206299,0.0,6.986271905899048,0.17590758204460144,0.8100681304931641,1.0527817834615707,1.2760492678000426,3.5313644409179688,6.007030606269836e-08,1.9851850271224976,3.3906614780426025,0.35779863595962524,0.023201853036880493
20,jammer_beamformer,3.9534643292427066e-08,7.185466241836548,56.66572189331055,0.0,6.873254442214966,0.15693789720535278,0.8470184206962585,1.3891093929763882,1.6836739662791467,5.160085678100586,-4.0978193283081055e-08,2.6862683296203613,1.773903727531433,0.726167619228363,0.04354805499315262
21,bs_beamformer,-1.6102567315101624e-07,5.376212453842163,56.71280746459961,0.0,18.462339401245117,0.30656248331069946,0.8023890852928162,1.3634733908325434,1.6374240457411868,4.884601593017578,1.6670674085617065e-07,2.189509391784668,2.0224533081054688,0.6918029189109802,0.04214123263955116
21,uav_trajectory,-8.149072527885437e-09,6.905393314361572,21.292168807983398,0.0,9.013742637634277,0.21946750581264496,0.810139000415802,1.0097761639257272,1.2276867071556787,3.840773820877075,1.0244548320770264e-08,2.6725265979766846,2.6162056922912598,0.37441185116767883,0.024297112599015236
21,jammer_beamformer,1.3562384992837906e-07,5.033525514602661,56.64009132385254,0.0,20.661568260192873,0.21157363057136536,0.8303051590919495,1.4940060345232486,1.7750626042206128,4.953954696655273,-1.341104507446289e-07,2.0018465518951416,2.1866397857666016,0.7887409329414368,0.046932369470596313
22,bs_beamformer,2.759043127298355e-09,4.631287145614624,56.70825881958008,0.0,7.235647344589234,0.2693933844566345,0.8230253458023071,1.3751295737284235,1.6499367678705013,5.78547477722168,-5.587935447692871e-09,2.171328067779541,2.349491834640503,0.7093880772590637,0.04304208979010582
22,uav_trajectory,4.898756742477417e-08,9.227556514739991,21.29022636413574,0.0,15.627772808074951,0.16437928378582,0.7415416836738586,1.045927058150371,1.2657777254074256,3.750087022781372,-4.563480615615845e-08,3.0688233375549316,2.042987823486328,0.39509618282318115,0.025594592094421387
22,jammer_beamformer,1.0153744369745255e-07,5.216218328475952,56.61466522216797,0.0,19.508778953552245,0.2163529247045517,0.813270092010498,1.6436348033174872,1.952037603246631,5.600162029266357,-1.0523945093154907e-07,2.3076415061950684,1.8463959693908691,0.8513704538345337,0.05030973255634308
23,bs_beamformer,-5.029141902923584e-09,5.257721471786499,56.69313087463379,0.0,14.919681453704834,0.325077623128891,0.7598114609718323,1.4223629310233519,1.674365275257092,5.46975040435791,8.381903171539307e-09,2.2596919536590576,2.412900686264038,0.7431630492210388,0.0449267216026783
23,uav_trajectory,-1.7436686903238296e-07,9.091089248657227,21.285986518859865,0.0,35.47068328857422,0.32365328073501587,0.7752106785774231,1.1433185975253581,1.3751361450016117,4.084012031555176,1.778826117515564e-07,2.142070770263672,2.2133429050445557,0.4175524115562439,0.027113888412714005
23,jammer_beamformer,1.4929100871086122e-07,6.282395601272583,56.57842674255371,0.0,16.723946380615235,0.2528125047683716,0.816798985004425,1.762611482910812,2.0841394044834987,6.569767951965332,-1.5087425708770752e-07,2.4402568340301514,2.279738664627075,0.9444286823272705,0.05537714064121246
24,bs_beamformer,1.0100193321704865e-07,6.085283613204956,56.668066787719724,0.0,8.966677474975587,0.3001387417316437,0.8092437386512756,1.5684909576363861,1.8308477796402896,5.735030174255371,-1.0104849934577942e-07,2.507995367050171,2.4460675716400146,0.8050500154495239,0.0484904982149601
24,uav_trajectory,-1.1534430086612701e-07,5.3403534412384035,21.281444358825684,0.0,12.388066864013672,0.26685988903045654,0.8166180849075317,1.0946046762764454,1.307846225113547,4.27995491027832,1.1362135410308838e-07,2.2610816955566406,3.5302252769470215,0.4381677210330963,0.028602229431271553
24,jammer_beamformer,1.8263235688209533e-07,5.239103889465332,56.538949966430664,0.0,14.1196533203125,0.2621368169784546,0.7574441432952881,1.8467382501140237,2.162510956097264,6.538055419921875,-1.8440186977386475e-07,2.3116519451141357,2.3973352909088135,1.044683575630188,0.060760799795389175
25,bs_beamformer,-1.7182901501655579e-07,7.676198101043701,56.63694114685059,0.0,13.42226619720459,0.29476529359817505,0.7793722152709961,1.694917395371478,1.9369318428132103,5.56813907623291,1.7136335372924805e-07,2.804086208343506,2.180284023284912,0.8898904323577881,0.05322616174817085
25,uav_trajectory,1.3504177331924438e-08,4.673061990737915,21.276254844665527,0.0,10.527243709564209,0.2602439820766449,0.7971218228340149,1.1697034098605315,1.4069182608871467,3.8093175888061523,-1.30385160446167e-08,2.2007579803466797,2.3669912815093994,0.45964133739471436,0.030191276222467422
25,jammer_beamformer,-5.9464946389198305e-08,7.368648433685303,56.50086364746094,0.0,24.39204216003418,0.34458768367767334,0.8153586387634277,2.016928817808628,2.360545371458187,6.730783462524414,5.029141902923584e-08,2.4894540309906006,1.6026487350463867,1.155735731124878,0.0668470710515976
26,bs_beamformer,-1.6905833035707474e-07,6.21050910949707,56.605208206176755,0.0,21.57502975463867,0.34680962562561035,0.7753379344940186,1.9353768008658663,2.191518895022981,7.278081893920898,1.7229467630386353e-07,2.33564829826355,2.2167956829071045,0.984988808631897,0.05853278562426567
26,uav_trajectory,-5.969777703285217e-08,3.842334008216858,21.26872329711914,0.0,9.818131065368652,0.30068886280059814,0.7946529388427734,1.1420687675277392,1.3855179357799852,4.405992031097412,5.8673322200775146e-08,1.9717251062393188,2.2720937728881836,0.47853583097457886,0.03145156800746918
26,jammer_beamformer,-5.7695433497428897e-08,4.593954277038574,56.47032623291015,0.0,19.544343376159667,0.3377682566642761,0.765460729598999,2.0202596976608036,2.3467774182036263,6.640392303466797,5.587935447692871e-08,2.153230667114258,2.123750686645508,1.2363100051879883,0.07132301479578018
27,bs_beamformer,-1.6369158402085303e-07,3.48310182094574,56.57554397583008,0.0,10.68627872467041,0.3443692624568939,0.7965965270996094,2.0957213024809027,2.352577737524534,6.691572666168213,1.6577541828155518e-07,1.8529163599014282,1.9980357885360718,1.0689053535461426,0.06319592893123627
27,uav_trajectory,2.584420144557953e-09,3.131671929359436,21.256102561950684,0.0,9.679658317565918,0.280126690864563,0.7580152153968811,1.224083464846015,1.4675290928238163,4.573821067810059,0.0,1.808254361152649,2.2536394596099854,0.5114474296569824,0.033830590546131134
27,jammer_beamformer,2.9336661100387572e-09,6.502450037002563,56.43233108520508,0.0,18.276577949523926,0.30059266090393066,0.7686412334442139,2.13976770619303,2.4857084238608445,6.092715740203857,-4.6566128730773926e-09,2.5219004154205322,2.166125774383545,1.3197550773620605,0.07603400945663452
28,bs_beamformer,2.076849341392517e-08,7.525130891799927,56.539763641357425,0.0,21.907664108276368,0.32107987999916077,0.7699919939041138,2.1861617910265925,2.434875478109449,6.970611572265625,-2.1187588572502136e-08,2.7454209327697754,2.089750289916992,1.1481716632843018,0.0675027146935463
28,uav_trajectory,-1.9450671970844268e-07,5.223355484008789,21.24457244873047,0.0,14.757434558868407,0.3709138333797455,0.7441223859786987,1.2285806638474266,1.4771792136143058,4.253870964050293,1.8812716007232666e-07,2.234585762023926,1.8475524187088013,0.5545248985290527,0.03699612244963646
28,jammer_beamformer,6.682239472866058e-08,3.4538179874420165,56.39783210754395,0.0,20.001495170593262,0.3442142605781555,0.8208678960800171,2.218433045215905,2.5676500810721037,6.787509918212891,-7.031485438346863e-08,1.7988003492355347,2.410571575164795,1.4084596633911133,0.08076433837413788
29,bs_beamformer,1.253560185432434e-07,9.104604816436767,56.49943542480469,0.0,21.705206298828124,0.26447248458862305,0.8332445621490479,2.506944299116731,2.739089119065403,6.835394859313965,-1.2852251529693604e-07,2.9179422855377197,2.1946802139282227,1.2381935119628906,0.07241728156805038
29,uav_trajectory,-1.261010766029358e-07,6.944786214828492,21.232703399658202,0.0,14.91296157836914,0.3227241337299347,0.7442607283592224,1.4121631279786429,1.642797476512889,5.669517993927002,1.3085082173347473e-07,2.68009090423584,1.949049711227417,0.5975813269615173,0.04008609056472778
29,jammer_beamformer,1.0193325579166413e-07,6.153496360778808,56.37919158935547,0.0,13.360436534881591,0.34936046600341797,0.7690250873565674,2.2744311082847415,2.620072988513905,6.864919185638428,-1.0011717677116394e-07,2.431901693344116,2.5723142623901367,1.4662660360336304,0.08360680937767029
30,bs_beamformer,-6.183981895446778e-08,7.180700874328613,56.4651481628418,0.0,28.973662757873534,0.38157349824905396,0.7345789670944214,2.6321708594039084,2.846823980467458,7.22662353515625,6.426125764846802e-08,2.2329232692718506,2.217942714691162,1.3173476457595825,0.0765952542424202
30,uav_trajectory,-6.980262696743012e-08,7.09427285194397,21.22213077545166,0.0,15.499300956726074,0.2989083528518677,0.7339426875114441,1.3467190452838937,1.558213668281442,4.562395095825195,7.171183824539185e-08,2.6705479621887207,1.8307108879089355,0.6389610767364502,0.04296031594276428
30,jammer_beamformer,-2.0889565348625184e-07,3.8698601961135863,56.363254928588866,0.0,36.99448776245117,0.3470282554626465,0.7452699542045593,2.202130522311665,2.532339823435486,6.584754943847656,2.086162567138672e-07,1.9430264234542847,2.9041366577148438,1.5033501386642456,0.08540578186511993
31,bs_beamformer,-1.2349337339401245e-07,3.4267650604248048,56.42935981750488,0.0,27.62505970001221,0.35772719979286194,0.7414438724517822,2.8082191856503487,3.0197982111995754,7.244739532470703,1.30385160446167e-07,1.6441938877105713,2.007807970046997,1.3849592208862305,0.08010907471179962
31,uav_trajectory,2.7101486921310426e-08,4.143225002288818,21.210738372802734,0.0,15.440209293365479,0.2893518805503845,0.7200688719749451,1.3904723330189785,1.6044665199968167,4.246878147125244,-2.7008354663848877e-08,2.1254022121429443,2.5604429244995117,0.6788804531097412,0.04557519033551216
31,jammer_beamformer,-2.4370383471250535e-07,3.0115166902542114,56.337829971313475,0.0,30.979862022399903,0.3809760808944702,0.7542164325714111,2.1683564343191684,2.498555671350844,6.437660217285156,2.430751919746399e-07,1.6631816625595093,2.214247226715088,1.5482293367385864,0.08783857524394989
32,bs_beamformer,3.127148374915123e-07,4.573473072052002,56.3887393951416,0.0,15.889546298980713,0.3839018642902374,0.7318360805511475,2.907273549415171,3.110500160857424,7.644931793212891,-3.096647560596466e-07,1.971529483795166,1.9544678926467896,1.4616539478302002,0.08404956012964249
32,uav_trajectory,-1.962296664714813e-07,6.262400054931641,21.199277687072755,0.0,31.816066169738768,0.3989012539386749,0.6650277376174927,1.505096674064795,1.726233234668862,4.699826240539551,1.9650906324386597e-07,1.7693531513214111,1.9806092977523804,0.7185961008071899,0.04798184335231781
32,jammer_beamformer,1.4156103134155273e-07,6.721730041503906,56.29617347717285,0.0,27.443259620666502,0.40846678614616394,0.7232025265693665,2.500122233815491,2.864469549843001,6.565363883972168,-1.4062970876693726e-07,2.3577980995178223,2.239337205886841,1.623747706413269,0.09189502894878387
33,bs_beamformer,1.6675330698490144e-07,4.7480676651000975,56.359213256835936,0.0,25.30324058532715,0.39945095777511597,0.6937164664268494,2.849118422493339,3.0605075225075504,7.471174240112305,-1.6298145055770874e-07,2.1474592685699463,2.831500291824341,1.514803409576416,0.08681434392929077
33,uav_trajectory,2.4721957743167876e-07,4.155686211585999,21.189735984802248,0.0,18.977027702331544,0.41142529249191284,0.6986365914344788,1.5282421229680379,1.798357049545721,5.025943756103516,-2.4586915969848633e-07,1.9180948734283447,1.8036417961120605,0.7527797222137451,0.0500452034175396
33,jammer_beamformer,5.713663995265961e-08,8.528753852844238,56.25562019348145,0.0,44.59330062866211,0.4657064974308014,0.7738291025161743,2.6452305306978525,3.0119162174275798,7.218770980834961,-5.075708031654358e-08,2.6521787643432617,2.21358585357666,1.7134878635406494,0.09654717892408371
34,bs_beamformer,-2.4712644517421725e-07,5.350261688232422,56.31755027770996,0.0,29.010909843444825,0.3689027428627014,0.7459883689880371,2.8725626756325364,3.0807074310442824,7.569877624511719,2.4400651454925537e-07,2.2362172603607178,1.9328057765960693,1.578128457069397,0.09011147916316986
34,uav_trajectory,4.6053901314735415e-08,5.041834878921509,21.180484199523924,0.0,20.30848388671875,0.3328724503517151,0.779567539691925,1.5080910133918126,1.7425809513782204,5.354794025421143,-4.423782229423523e-08,2.162466049194336,2.304656744003296,0.7854096293449402,0.05191875621676445
34,jammer_beamformer,1.7029233276844024e-07,6.373030519485473,56.215951156616214,0.0,32.1239408493042,0.40128904581069946,0.7832472920417786,2.627844779426232,3.0314910630868517,8.07655143737793,-1.7229467630386353e-07,2.5673351287841797,1.7868704795837402,1.794517159461975,0.10091157257556915
35,bs_beamformer,2.319924533367157e-07,4.092106056213379,56.275125122070314,0.0,30.519889068603515,0.40196874737739563,0.7065504789352417,3.0776113324016334,3.294966538471717,7.704890727996826,-2.3189932107925415e-07,2.05025315284729,2.072002410888672,1.6564967632293701,0.09434733539819717
35,uav_trajectory,-2.1369196474552153e-07,3.591046857833862,21.16960220336914,0.0,28.329117393493654,0.2997871935367584,0.7685557007789612,1.4588451920213799,1.668232269595798,4.699314117431641,2.0954757928848267e-07,1.6686463356018066,2.4822475910186768,0.8217976689338684,0.053875137120485306
35,jammer_beamformer,7.404014468193054e-08,11.468288326263428,56.16470184326172,0.0,53.52741966247559,0.4583268463611603,0.7191988825798035,2.7993495520530267,3.1896142227285043,7.445981025695801,-7.404014468193054e-08,3.3665120601654053,1.632753849029541,1.8932530879974365,0.10630583018064499
36,bs_beamformer,1.1119991540908814e-07,4.377151346206665,56.22454147338867,0.0,20.864463233947752,0.3661218285560608,0.6997271776199341,3.3431121874041856,3.540769259635,8.51192855834961,-1.1455267667770386e-07,2.101787567138672,2.0232183933258057,1.7482478618621826,0.09925331920385361
36,uav_trajectory,6.351619958877564e-08,6.799859714508057,21.155938720703126,0.0,29.782758903503417,0.3916841447353363,0.7504175901412964,1.6064082190593083,1.8058158549870793,5.179879188537598,-6.123445928096771e-08,2.4958643913269043,2.011093854904175,0.862199068069458,0.056262463331222534
36,jammer_beamformer,1.925509423017502e-08,7.4002509117126465,56.114020919799806,0.0,61.76166610717773,0.40555310249328613,0.6820307374000549,2.3797441468723117,2.7255134215234094,6.627336502075195,-2.1420419216156006e-08,2.7155439853668213,1.8689709901809692,1.9975030422210693,0.11189258843660355
37,bs_beamformer,4.819594323635101e-08,2.407578229904175,56.17401809692383,0.0,30.072093200683593,0.35331958532333374,0.6871683597564697,3.420974427934736,3.632798618990048,8.17846965789795,-4.563480615615845e-08,1.5630145072937012,2.419448137283325,1.8496336936950684,0.1045166403055191
37,uav_trajectory,1.6959384083747863e-07,6.351626873016357,21.141686248779298,0.0,25.933620262145997,0.3583061099052429,0.6917211413383484,1.6444070400595665,1.877175139590512,5.101823806762695,-1.7136335372924805e-07,2.586944341659546,2.4670181274414062,0.9045923352241516,0.05887255817651749
37,jammer_beamformer,-8.419156074523926e-08,5.7605537414550785,56.06555709838867,0.0,39.30874176025391,0.462968647480011,0.698865532875061,3.7305910618677736,4.115481957840883,9.009248733520508,8.66129994392395e-08,2.046271800994873,1.956239104270935,2.0918385982513428,0.1169930249452591
38,bs_beamformer,-1.7317943274974822e-07,4.721373653411865,56.12818946838379,0.0,31.622672271728515,0.38142284750938416,0.6817196011543274,3.441212511688471,3.65414270699659,8.217485427856445,1.7136335372924805e-07,2.149017572402954,1.7510486841201782,1.9441089630126953,0.10933659225702286
