episode,sensing
1,39.6803098515714
2,42.35919524982774
3,42.107604508710125
4,41.307490948261275
5,42.82377076316894
6,42.96084799538526
7,41.601714247921336
8,42.14139206577447
9,41.042677088095324
10,41.0361111680562
11,40.90030577818929
12,41.132650949686585
13,41.044515320824445
14,41.175698405404674
15,41.29162202012146
16,41.31963763684763
17,40.642129665756336
18,42.03314705801509
19,40.91881265020731
20,40.600428033442086
21,39.99336887466816
22,40.87225226940456
23,40.35133188275111
24,39.77237453861942
25,40.81365536579228
26,40.32881932838673
27,40.173903194466696
28,39.42621349270079
29,39.05171452316726
30,40.309518710181216
31,37.98361638960651
32,37.86191267478912
33,40.45107331992186
34,37.79704960352333
35,39.05071349599852
36,39.26611781456666
37,36.215167169505264
38,40.18691348858884
39,39.53853903528064
40,42.38152992059353
41,42.470084819198775
42,42.2518873462688
43,42.1360450658915
44,42.43501914036484
45,40.70247920890534
46,42.46011845096223
47,42.115593974714244
48,42.64001963624414
49,42.57781984762973
50,42.4527708977656
51,42.65569479099353
52,42.53693930295735
53,42.59190887669842
54,42.51629428246897
55,42.44851739522563
56,42.5932867277988
57,41.000145842556655
58,40.51518187924109
59,42.7801376098302
60,42.44780910125613
61,41.37566903486069
62,41.71170134544338
63,42.4482611658158
64,39.51276479456675
65,40.6671107262013
66,40.855776970118114
67,41.43172135776445
68,41.70980327727377
69,41.57472421864612
70,41.843896851689
71,41.908650317290515
72,41.93261439797109
73,41.88061514660733
74,41.87421262306667
75,42.05171281348371
76,42.01598556177822
77,41.95961589219213
78,41.975097050500345
79,41.71908827382272
80,41.799808128801324
81,41.47558717546481
82,41.39108788573735
83,41.462145068787365
84,41.414115177064716
85,40.329482228452825
86,41.19930499800657
87,39.992981678803865
88,41.17147272002643
89,40.99730414614484
90,42.56845980151992
91,42.61032808600268
92,42.60969446917634
93,42.30563319632942
94,42.04375980661461
95,42.164074668268306
96,41.27223648818803
97,41.66044046590131
98,41.07032541292053
99,40.406024725654476
100,41.196357719653136
