episode,sensing
1,42.29782310783348
2,42.326618839062064
3,42.11423382202676
4,42.36948122306196
5,42.38422177919028
6,42.39671244576192
7,42.952381020959976
8,37.91858341079513
9,38.73149472875713
10,40.029249282488855
11,40.42259174011851
12,40.407381200435125
13,39.159384241268555
14,38.28608891157477
15,38.23777453689564
16,37.00498198089894
17,41.437403070393486
18,39.49527580063671
19,39.65180462073776
20,38.74749038754366
21,39.33163750249244
22,40.87799225828664
23,41.85231168704725
24,42.28332472573409
25,42.106480234477196
26,42.12258368694874
27,41.519692818279076
28,42.204042861151585
29,41.505175672781725
30,41.059506428202965
31,40.95671484231168
32,41.28648550544474
33,42.16277275856264
34,41.75500731750034
35,41.88541752663539
36,41.951996419944635
37,40.07334459022431
38,41.96754545231149
39,37.86706259209055
40,38.15902763315245
41,40.19141574139083
42,40.081372048513174
43,40.25620093013637
44,40.59782698348406
45,40.88428170851252
46,41.173836635468184
47,41.22476227669299
48,41.231115219909356
49,41.16895136835884
50,41.08359080493278
51,41.07642345052601
52,41.37711808107393
53,41.32187663131652
54,41.28114351757
55,41.309970350960164
56,41.327496548666694
57,41.32181868291374
58,41.32971504598173
59,41.318196845849926
60,41.318511615529694
61,41.11650185313455
62,41.090942202750085
63,41.06047087851423
64,41.098274157016704
65,41.12206005001612
66,41.04058251905759
67,41.03746413242597
68,41.04165457917517
69,41.15759647301045
70,41.344524161769016
71,41.29404691463611
72,41.23845769830346
73,41.19585491573013
74,41.16288584648205
75,41.296518249164166
76,41.28357558698534
77,41.31493593045847
78,41.337580677625226
79,41.348536519063934
80,41.34995989232259
81,41.34199553199516
82,41.33724720516525
83,41.2515574946428
84,41.11696071678483
85,41.11237594143839
86,41.1109031089035
87,41.11910416086558
88,41.1068231231592
89,41.07276329645451
90,41.055494082783426
91,41.00215348307799
92,40.972321849072806
93,40.95891606184543
94,40.83138032864784
95,40.58719286731921
96,40.30996962546954
97,40.400439587644584
98,40.83875982828155
99,41.05454546616421
100,41.032856719918016
