episode,sensing
1,41.6154270304851
2,40.89922276245662
3,40.694179788127556
4,40.78722124025818
5,40.78763662668154
6,40.59401819704037
7,41.55691050444794
8,40.880377056880995
9,40.79690466383983
10,41.6190785997711
11,41.144347189671386
12,41.661441380214946
13,41.92581720119659
14,42.201809616828186
15,42.000922269571646
16,42.04379042977662
17,41.81570092979753
18,41.77058428178257
19,41.77672868172711
20,41.73532815623382
21,41.70720946059026
22,41.935860179685314
23,40.69215981834737
24,42.561546132762366
25,40.15577318031735
26,42.3082208708059
27,42.938978291882115
28,42.68571377206197
29,41.20166165066076
30,40.60639411138127
31,40.701534035507976
32,42.62667818099022
33,41.57198502226675
34,40.624553460656735
35,40.48148590800959
36,40.631778488039075
37,40.774707316910714
38,40.641218331472984
39,40.58979472706224
40,40.70662390922889
41,40.654993771319575
42,40.580110904196275
43,40.638117094099385
44,40.59389896641253
45,40.706588340059604
46,40.63647215142007
47,40.70382091010176
48,40.72145257815643
49,40.645447785421794
50,40.630627971446145
51,40.656938593419206
52,40.81139246492375
53,40.72350423812412
54,40.62637591673964
55,40.64450110257937
56,40.69023675730571
57,40.6596796328503
58,40.65044136781295
59,40.62122723365842
60,40.497041005295976
61,42.00336592967287
62,41.734356838752426
63,40.71082455273333
64,40.60034701995605
65,40.623187315754805
66,40.72853140460986
67,41.409218544530795
68,40.70332722640012
69,40.706062319919646
70,41.27576602222988
71,42.859474625715954
72,41.37020477159627
73,40.75791937163945
74,40.712236946847526
75,40.74692278901779
76,41.592388317269524
77,40.69989832140697
78,40.6106800093775
79,40.61965107581747
80,40.6721883016036
81,41.624321993096565
82,41.7903773149973
83,40.90066245565617
84,40.707342015017495
85,40.67079223718043
86,40.67386359850625
87,40.72445143930181
88,40.64272538511667
89,40.6727205687092
90,40.74686711709319
91,40.61903656980648
92,40.7500457939318
93,40.69529840296599
94,40.725695328126825
95,40.604312752859016
96,40.616051272373355
97,40.67257551248702
98,40.72267209082104
99,40.654387678510595
100,42.483083159681385
