episode,sensing
1,42.11379944764522
2,42.2315484984958
3,42.07969691724597
4,42.228825261472736
5,41.93156585065145
6,42.10509910087727
7,42.55968266907326
8,42.78450657574223
9,42.885962940323715
10,41.053099046937504
11,40.07062802723855
12,36.272498328707634
13,38.001848520463604
14,39.82021045026251
15,40.163641757853455
16,40.92457768149557
17,40.897861983668825
18,40.559955913473196
19,40.35471455983245
20,40.64934551488353
21,41.4075984802148
22,40.90465562214574
23,40.84853414596705
24,40.76332877698524
25,40.02957624449637
26,40.16260124681185
27,40.058538058004
28,39.98739312785477
29,40.68720542779828
30,40.05907063322259
31,40.67699348506639
32,40.0571416791673
33,40.10810118672226
34,40.671371195240106
35,40.69912289558041
36,40.76683317809446
37,40.10008216066902
38,40.689536523217555
39,41.05626812097622
40,41.27617373872379
41,40.05010587731747
42,39.90928425103159
43,38.77329475502055
44,38.64257565617058
45,38.8209852037309
46,35.6793134048921
47,42.521849605105665
48,42.32501786710867
49,40.4909894359157
50,40.18028189580307
