episode,sensing
1,42.11446420872434
2,42.33613141045249
3,42.03367796235627
4,42.288181807104564
5,42.18611246553795
6,42.116314807984466
7,42.10515622665862
8,37.7746429803582
9,38.164758114903385
10,40.382634385117925
11,41.37468365746715
12,42.48153305391592
13,42.41219511779379
14,42.61738400059155
15,41.20285051900499
16,40.856347560717765
17,40.963990804947336
18,40.889153185193784
19,40.95127662822782
20,40.94539858359543
21,40.9652118967345
22,40.880926229475655
23,40.865932517768144
24,40.91281000306706
25,40.95301607217704
26,40.93889813383774
27,40.92004169617042
28,40.944443175298794
29,40.95360759100362
30,40.96862983330338
31,40.96004338816445
32,40.95762396025568
33,40.953864749526794
34,40.95901579923141
35,40.959750189719614
36,40.95640523714913
37,40.95752636178927
38,40.95886310802144
39,40.953534226959796
40,40.9750540418329
41,40.94794952914014
42,40.96124708531016
43,41.1018279899613
44,42.29467921586038
45,40.957640674124896
46,40.95834935407752
47,40.96123575686326
48,40.959363089666724
49,40.94743327999496
50,41.04526486141052
51,40.95990550062101
52,40.96632679921007
53,40.99034103734882
54,41.74983614538205
55,43.06614852414301
56,40.93427828704681
57,40.978946576373374
58,40.95755256020513
59,40.95391284268247
60,40.92466161866204
61,42.728971328192245
62,42.740380054882436
63,41.07127476896094
64,40.95101421542783
65,41.80710407297866
66,41.038628895971414
67,40.96221182390111
68,40.96119927888861
69,41.3114210994947
70,41.012199782542304
71,40.960571550536294
72,40.95959673436314
73,40.954468367031936
74,41.056385308152905
75,40.96483987106308
76,40.99718383899211
77,41.06320491124517
78,41.49575891614574
79,41.56647047626233
80,41.555100591342054
81,42.976789970765815
82,40.989188235871836
83,40.96171334216066
84,42.52255864060358
85,42.819147346322545
86,42.63158652859588
87,42.769929152981284
88,41.100441899436575
89,40.96072127102623
90,40.96052904535708
91,40.96051129134151
92,40.956711808092294
93,41.46964140044399
94,41.04204557747149
95,41.48241591754027
96,41.786842367441835
97,41.69450846614405
98,41.6328696092784
99,41.52970767921398
100,42.26606832511654
