episode,sensing
1,41.702397947106746
2,41.830941817191395
3,41.8337746511116
4,41.709335661161376
5,41.83273519389601
6,41.6763156355564
7,42.06958905022111
8,42.45800205091574
9,42.372304680431064
10,40.950869609577616
11,40.60872514576658
12,40.68082741963191
13,42.245548414510175
14,42.62425178089309
15,42.600445709179525
16,42.59566118326765
17,42.54902327611433
18,42.74418615066023
19,42.6844893685517
20,42.28562762794798
21,42.142992016509446
22,42.51885416934237
23,42.15908478629331
24,42.4826045610117
25,42.23800184058732
26,42.209364300366445
27,42.728180491829555
28,42.74264209484665
29,42.76357342514351
30,42.668909350906844
31,42.44034842538066
32,42.696349932566044
33,42.70775999407429
34,42.7441257504106
35,42.89371340792534
36,42.80742232096547
37,42.77630404348014
38,42.689442487578575
39,42.73522597501558
40,42.636718079884524
41,42.54500811139041
42,42.72751817935571
43,42.85779140471921
44,42.59662705964419
45,42.87523186185097
46,42.94499972544287
47,42.894005920524116
48,42.94974126154009
49,42.80326460379117
50,42.59097054777954
51,42.69961911982839
52,42.63014649788034
53,42.88349387114679
54,42.75880329856858
55,42.74770634551084
56,42.70726668344144
57,42.848806236180806
58,42.72227570448515
59,42.77399172092423
60,42.771981145339936
61,42.34353470500417
62,42.47430156279621
63,42.682805221327
64,42.69176049441175
65,42.63017950893489
66,42.72877269120576
67,42.77848822625331
68,42.84599853401092
69,42.71570121420879
70,42.608983075191944
71,42.6207279283456
72,42.563514831663426
73,42.68207854020518
74,42.698490575568606
75,42.681474641363046
76,42.635479914205845
77,42.66839675564538
78,42.70092298673419
79,42.489754060187515
80,42.562830780662736
81,42.62064595445613
82,42.67693102456008
83,42.76641423555279
84,42.772581362181924
85,42.775359000373726
86,42.78494262052343
87,42.926269674708436
88,43.03918137613027
89,42.8069235708962
90,42.59300359234873
91,42.53465369852833
92,42.95589912081319
93,42.78299121389665
94,42.794811351677225
95,42.70615640944688
96,42.72025637402729
97,42.94121145394161
98,42.943420463833775
99,42.96283454936245
100,42.82442851065888
